County,Estimate!!Total,Estimate!!Total!!Utility gas,"Estimate!!Total!!Bottled, tank, or LP gas",Estimate!!Total!!Electricity,"Estimate!!Total!!Fuel oil, kerosene, etc.",Estimate!!Total!!Coal or coke,Estimate!!Total!!Wood,Estimate!!Total!!Solar energy,Estimate!!Total!!Other fuel,Estimate!!Total!!No fuel used,State,County Number,Year,Census_Population,FIPS,County Seat(s),Population (2010),Land Area km2,Land Area mi2,Water Area km2,Water Area mi2,Total Area km2,Total Area mi2,Latitude,Longitude,tempmax,tempmin,temp,humidity,precipcover,cloudcover,solarradiation,solarenergy,uvindex
Clear Creek,4378,2099,1008,692,0,0,417,46,53,63,8,19,2020,9533,8019,Georgetown,"9,088","1,023.63",395.227,3.28,1.266,"1,026.91",396.493,39.689403,-105.670791,37.61153846153850,23.753205128205100,30.276923076923100,54.05320512820510,8.627243589743590,39.74487179487180,274.1230769230770,23.684615384615400,7.198717948717950
Delta,12119,6336,1828,2299,16,145,1217,86,163,29,8,29,2017,30217,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615380,40.28782051282050,53.5025641025641,43.34102564102560,4.460512820512820,19.722435897435900,267.9083333333330,17.26025641025640,7.314102564102560
Delta,11882,6199,1630,2270,17,132,1338,95,179,22,8,29,2018,30346,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615380,40.28782051282050,53.5025641025641,43.34102564102560,4.460512820512820,19.722435897435900,267.9083333333330,17.26025641025640,7.314102564102560
Delta,11883,6032,1806,2389,27,162,1183,78,173,33,8,29,2019,30565,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615380,40.28782051282050,53.5025641025641,43.34102564102560,4.460512820512820,19.722435897435900,267.9083333333330,17.26025641025640,7.314102564102560
Delta,12277,6058,2040,2436,8,58,1277,106,214,80,8,29,2020,30758,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615380,40.28782051282050,53.5025641025641,43.34102564102560,4.460512820512820,19.722435897435900,267.9083333333330,17.26025641025640,7.314102564102560
Fremont,16762,11313,2018,1880,10,35,1325,43,115,23,8,43,2017,46601,8043,Caon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307690,39.119230769230800,50.81089743589740,43.92692307692310,7.078205128205130,36.24230769230770,295.7967948717950,18.06025641025640,7.493589743589740
Fremont,17163,11647,2003,1931,14,6,1359,54,107,42,8,43,2018,47002,8043,Caon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307690,39.119230769230800,50.81089743589740,43.92692307692310,7.078205128205130,36.24230769230770,295.7967948717950,18.06025641025640,7.493589743589740
Fremont,17136,11548,2119,1960,5,5,1290,26,130,53,8,43,2019,47321,8043,Caon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307690,39.119230769230800,50.81089743589740,43.92692307692310,7.078205128205130,36.24230769230770,295.7967948717950,18.06025641025640,7.493589743589740
Fremont,17449,11922,2367,1710,50,5,1257,20,62,56,8,43,2020,47725,8043,Caon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307690,39.119230769230800,50.81089743589740,43.92692307692310,7.078205128205130,36.24230769230770,295.7967948717950,18.06025641025640,7.493589743589740
Pueblo,63489,47558,2941,10894,23,0,1110,47,658,258,8,101,2017,163368,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923080,53.89038461538460,46.825641025641000,4.060128205128210,18.099358974359000,259.02564102564100,16.781410256410300,6.923076923076920
Pueblo,63762,48019,2609,11045,37,0,1158,49,589,256,8,101,2018,164685,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923080,53.89038461538460,46.825641025641000,4.060128205128210,18.099358974359000,259.02564102564100,16.781410256410300,6.923076923076920
Pueblo,64314,48589,2747,10954,39,0,1119,52,585,229,8,101,2019,165982,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923080,53.89038461538460,46.825641025641000,4.060128205128210,18.099358974359000,259.02564102564100,16.781410256410300,6.923076923076920
Pueblo,65206,49159,2501,11395,62,0,891,69,820,309,8,101,2020,167412,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923080,53.89038461538460,46.825641025641000,4.060128205128210,18.099358974359000,259.02564102564100,16.781410256410300,6.923076923076920
Montrose,16951,9858,2065,2905,18,38,1775,61,152,79,8,85,2017,40908,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897440,39.101282051282100,51.425000000000000,45.63012820512820,5.074871794871800,21.547435897435900,262.18397435897400,17.769871794871800,7.551282051282050
Montrose,17125,10278,2050,2631,52,54,1726,46,192,96,8,85,2018,41268,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897440,39.101282051282100,51.425000000000000,45.63012820512820,5.074871794871800,21.547435897435900,262.18397435897400,17.769871794871800,7.551282051282050
Montrose,17140,10582,2055,2560,51,60,1490,58,175,109,8,85,2019,41686,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897440,39.101282051282100,51.425000000000000,45.63012820512820,5.074871794871800,21.547435897435900,262.18397435897400,17.769871794871800,7.551282051282050
Montrose,17483,11034,1994,2582,46,51,1501,47,149,79,8,85,2020,42280,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897440,39.101282051282100,51.425000000000000,45.63012820512820,5.074871794871800,21.547435897435900,262.18397435897400,17.769871794871800,7.551282051282050
Morgan,10599,5513,1413,3266,24,0,228,7,117,31,8,87,2017,28123,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076920,36.340384615384600,50.534615384615400,52.169230769230800,3.4723717948718000,22.375641025641000,224.6948717948720,17.218589743589700,6.948717948717950
Morgan,10785,5624,1381,3378,26,0,260,9,98,9,8,87,2018,28257,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076920,36.340384615384600,50.534615384615400,52.169230769230800,3.4723717948718000,22.375641025641000,224.6948717948720,17.218589743589700,6.948717948717950
Morgan,10928,5358,1664,3563,12,0,236,13,79,3,8,87,2019,28517,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076920,36.340384615384600,50.534615384615400,52.169230769230800,3.4723717948718000,22.375641025641000,224.6948717948720,17.218589743589700,6.948717948717950
Morgan,10863,5344,1738,3448,14,0,195,77,44,3,8,87,2020,28617,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076920,36.340384615384600,50.534615384615400,52.169230769230800,3.4723717948718000,22.375641025641000,224.6948717948720,17.218589743589700,6.948717948717950
Park,7389,2780,2110,827,0,8,1468,26,170,0,8,93,2017,16900,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846150,28.860256410256400,36.575000000000000,49.26923076923080,7.478782051282050,34.45961538461540,216.17820512820500,16.84294871794870,7.461538461538460
Park,7119,2771,2082,766,0,8,1286,19,187,0,8,93,2018,17392,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846150,28.860256410256400,36.575000000000000,49.26923076923080,7.478782051282050,34.45961538461540,216.17820512820500,16.84294871794870,7.461538461538460
Park,6931,2751,2094,734,0,0,1173,28,151,0,8,93,2019,17867,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846150,28.860256410256400,36.575000000000000,49.26923076923080,7.478782051282050,34.45961538461540,216.17820512820500,16.84294871794870,7.461538461538460
Park,6987,2868,2021,722,0,0,1178,8,190,0,8,93,2020,18345,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846150,28.860256410256400,36.575000000000000,49.26923076923080,7.478782051282050,34.45961538461540,216.17820512820500,16.84294871794870,7.461538461538460
Saguache,2626,640,853,321,34,14,660,36,51,17,8,109,2017,6338,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871800,31.671794871794900,44.84679487179490,48.59935897435900,2.7243589743589700,22.368589743589700,307.7967948717950,19.039743589743600,7.846153846153850
Saguache,2645,630,872,272,16,15,705,41,56,38,8,109,2018,6468,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871800,31.671794871794900,44.84679487179490,48.59935897435900,2.7243589743589700,22.368589743589700,307.7967948717950,19.039743589743600,7.846153846153850
Saguache,2860,690,985,358,17,13,674,37,52,34,8,109,2019,6592,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871800,31.671794871794900,44.84679487179490,48.59935897435900,2.7243589743589700,22.368589743589700,307.7967948717950,19.039743589743600,7.846153846153850
Saguache,2803,710,938,396,24,13,629,35,30,28,8,109,2020,6730,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871800,31.671794871794900,44.84679487179490,48.59935897435900,2.7243589743589700,22.368589743589700,307.7967948717950,19.039743589743600,7.846153846153850
Mesa,60562,45317,2445,9911,42,39,1819,205,635,149,8,77,2017,148798,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871790,42.48717948717950,54.608333333333300,41.6775641025641,2.6978846153846200,18.25897435897440,287.09358974359000,18.01794871794870,7.108974358974360
Mesa,61033,45532,2586,10265,30,40,1681,259,493,147,8,77,2018,149998,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871790,42.48717948717950,54.608333333333300,41.6775641025641,2.6978846153846200,18.25897435897440,287.09358974359000,18.01794871794870,7.108974358974360
Mesa,61742,46784,2299,9926,12,43,1747,252,530,149,8,77,2019,151218,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871790,42.48717948717950,54.608333333333300,41.6775641025641,2.6978846153846200,18.25897435897440,287.09358974359000,18.01794871794870,7.108974358974360
Mesa,59750,44909,2636,9702,12,35,1440,421,396,199,8,77,2020,152962,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871790,42.48717948717950,54.608333333333300,41.6775641025641,2.6978846153846200,18.25897435897440,287.09358974359000,18.01794871794870,7.108974358974360
Prowers,4913,3801,463,498,3,0,73,0,27,48,8,99,2017,12084,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435900,38.9474358974359,54.42371794871800,52.20320512820510,3.8995512820512800,19.17820512820510,236.6269230769230,17.32948717948720,7.1923076923076900
Prowers,4963,3857,398,565,3,0,70,0,32,38,8,99,2018,12052,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435900,38.9474358974359,54.42371794871800,52.20320512820510,3.8995512820512800,19.17820512820510,236.6269230769230,17.32948717948720,7.1923076923076900
Prowers,4888,3871,361,522,19,0,58,0,32,25,8,99,2019,12022,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435900,38.9474358974359,54.42371794871800,52.20320512820510,3.8995512820512800,19.17820512820510,236.6269230769230,17.32948717948720,7.1923076923076900
Prowers,4900,3822,346,573,28,0,55,0,18,58,8,99,2020,12035,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435900,38.9474358974359,54.42371794871800,52.20320512820510,3.8995512820512800,19.17820512820510,236.6269230769230,17.32948717948720,7.1923076923076900
Hinsdale,368,26,156,77,0,0,102,5,2,0,8,53,2017,820,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051300,33.76474358974360,42.65128205128210,48.58974358974360,7.451730769230770,33.891666666666700,253.81474358974400,15.962179487179500,7.17948717948718
Hinsdale,387,20,172,73,0,2,118,0,2,0,8,53,2018,878,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051300,33.76474358974360,42.65128205128210,48.58974358974360,7.451730769230770,33.891666666666700,253.81474358974400,15.962179487179500,7.17948717948718
Hinsdale,377,18,163,69,0,2,123,0,2,0,8,53,2019,857,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051300,33.76474358974360,42.65128205128210,48.58974358974360,7.451730769230770,33.891666666666700,253.81474358974400,15.962179487179500,7.17948717948718
Hinsdale,376,21,181,53,0,2,116,0,3,0,8,53,2020,781,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051300,33.76474358974360,42.65128205128210,48.58974358974360,7.451730769230770,33.891666666666700,253.81474358974400,15.962179487179500,7.17948717948718
El Paso,249745,179449,9971,56213,103,70,1665,245,1136,893,8,41,2017,674826,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897440,38.39807692307690,51.20705128205130,45.360897435897400,5.689230769230770,43.44166666666670,222.88782051282100,13.603846153846200,5.980769230769230
El Paso,253379,181864,9639,57909,127,54,1508,311,1040,927,8,41,2018,688153,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897440,38.39807692307690,51.20705128205130,45.360897435897400,5.689230769230770,43.44166666666670,222.88782051282100,13.603846153846200,5.980769230769230
El Paso,257507,184131,9537,59724,181,41,1594,219,1127,953,8,41,2019,698974,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897440,38.39807692307690,51.20705128205130,45.360897435897400,5.689230769230770,43.44166666666670,222.88782051282100,13.603846153846200,5.980769230769230
El Paso,262780,184058,10137,63625,386,28,1557,321,1459,1209,8,41,2020,710499,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897440,38.39807692307690,51.20705128205130,45.360897435897400,5.689230769230770,43.44166666666670,222.88782051282100,13.603846153846200,5.980769230769230
Washington,2012,854,620,438,10,0,55,0,24,11,8,121,2017,4809,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589740,37.96730769230770,50.93076923076920,52.98397435897440,2.350576923076920,22.298076923076900,219.22115384615400,16.534615384615400,6.455128205128210
Washington,2030,859,650,428,2,0,59,0,20,12,8,121,2018,4840,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589740,37.96730769230770,50.93076923076920,52.98397435897440,2.350576923076920,22.298076923076900,219.22115384615400,16.534615384615400,6.455128205128210
Washington,2087,799,722,467,3,0,50,0,29,17,8,121,2019,4868,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589740,37.96730769230770,50.93076923076920,52.98397435897440,2.350576923076920,22.298076923076900,219.22115384615400,16.534615384615400,6.455128205128210
Washington,2081,722,712,558,6,0,49,0,24,10,8,121,2020,4869,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589740,37.96730769230770,50.93076923076920,52.98397435897440,2.350576923076920,22.298076923076900,219.22115384615400,16.534615384615400,6.455128205128210
Grand,5724,2653,710,1707,0,20,564,15,41,14,8,49,2017,14793,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897400,24.710897435897400,37.11474358974360,59.20897435897440,8.493589743589740,33.03910256410260,213.5698717948720,16.451923076923100,6.948717948717950
Grand,5823,2562,646,1931,0,19,602,17,43,3,8,49,2018,15066,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897400,24.710897435897400,37.11474358974360,59.20897435897440,8.493589743589740,33.03910256410260,213.5698717948720,16.451923076923100,6.948717948717950
Grand,5884,2572,669,2075,0,25,477,0,61,5,8,49,2019,15303,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897400,24.710897435897400,37.11474358974360,59.20897435897440,8.493589743589740,33.03910256410260,213.5698717948720,16.451923076923100,6.948717948717950
Grand,6315,2800,588,2190,6,11,648,0,67,5,8,49,2020,15536,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897400,24.710897435897400,37.11474358974360,59.20897435897440,8.493589743589740,33.03910256410260,213.5698717948720,16.451923076923100,6.948717948717950
Arapahoe,235263,167503,2753,62067,202,27,618,321,952,820,8,5,2017,626612,8005,Littleton,"572,003","2,067.07",798.1,19.004,7.337,"2,086.07",805.437,39.644632,-104.331733,65.78653846153850,39.827564102564100,52.12371794871800,46.57628205128210,5.128076923076920,51.72179487179490,250.1596153846150,14.717307692307700,6.25
Arapahoe,237559,167694,2835,63801,209,36,603,446,988,947,8,5,2018,636671,8005,Littleton,"572,003","2,067.07",798.1,19.004,7.337,"2,086.07",805.437,39.644632,-104.331733,65.78653846153850,39.827564102564100,52.12371794871800,46.57628205128210,5.128076923076920,51.72179487179490,250.1596153846150,14.717307692307700,6.25
Arapahoe,240304,166917,3211,66909,198,94,571,553,877,974,8,5,2019,644560,8005,Littleton,"572,003","2,067.07",798.1,19.004,7.337,"2,086.07",805.437,39.644632,-104.331733,65.78653846153850,39.827564102564100,52.12371794871800,46.57628205128210,5.128076923076920,51.72179487179490,250.1596153846150,14.717307692307700,6.25
Arapahoe,241889,166488,3056,68639,270,93,505,522,1072,1244,8,5,2020,649980,8005,Littleton,"572,003","2,067.07",798.1,19.004,7.337,"2,086.07",805.437,39.644632,-104.331733,65.78653846153850,39.827564102564100,52.12371794871800,46.57628205128210,5.128076923076920,51.72179487179490,250.1596153846150,14.717307692307700,6.25
Otero,7490,5932,470,860,0,0,170,3,29,26,8,89,2017,18325,8089,La Junta,"18,831","3,268.47","1,261.96",20.052,7.742,"3,288.52","1,269.70",37.88417,-103.72126,70.98910256410260,37.64230769230770,53.66346153846150,52.12179487179490,2.858012820512820,9.526923076923080,220.5903846153850,17.692948717948700,7.205128205128210
Otero,7691,6199,425,835,0,0,178,0,22,32,8,89,2018,18325,8089,La Junta,"18,831","3,268.47","1,261.96",20.052,7.742,"3,288.52","1,269.70",37.88417,-103.72126,70.98910256410260,37.64230769230770,53.66346153846150,52.12179487179490,2.858012820512820,9.526923076923080,220.5903846153850,17.692948717948700,7.205128205128210
Otero,7722,6186,424,852,0,0,183,0,39,38,8,89,2019,18282,8089,La Junta,"18,831","3,268.47","1,261.96",20.052,7.742,"3,288.52","1,269.70",37.88417,-103.72126,70.98910256410260,37.64230769230770,53.66346153846150,52.12179487179490,2.858012820512820,9.526923076923080,220.5903846153850,17.692948717948700,7.205128205128210
Otero,7761,6097,367,905,0,0,324,0,44,24,8,89,2020,18284,8089,La Junta,"18,831","3,268.47","1,261.96",20.052,7.742,"3,288.52","1,269.70",37.88417,-103.72126,70.98910256410260,37.64230769230770,53.66346153846150,52.12179487179490,2.858012820512820,9.526923076923080,220.5903846153850,17.692948717948700,7.205128205128210
Broomfield,25938,19014,407,6153,0,0,61,43,184,76,8,14,2017,64283,8014,Broomfield,"55,889",85.558,33.034,1.466,0.566,87.024,33.6,39.953383,-105.052125,65.87820512820510,40.27628205128210,52.743589743589700,47.24871794871800,5.1816025641025600,24.45705128205130,170.99166666666700,14.496153846153800,6.576923076923080
Broomfield,26721,19413,435,6504,0,0,63,46,196,64,8,14,2018,66120,8014,Broomfield,"55,889",85.558,33.034,1.466,0.566,87.024,33.6,39.953383,-105.052125,65.87820512820510,40.27628205128210,52.743589743589700,47.24871794871800,5.1816025641025600,24.45705128205130,170.99166666666700,14.496153846153800,6.576923076923080
Broomfield,27470,20020,459,6577,0,0,44,79,230,61,8,14,2019,67886,8014,Broomfield,"55,889",85.558,33.034,1.466,0.566,87.024,33.6,39.953383,-105.052125,65.87820512820510,40.27628205128210,52.743589743589700,47.24871794871800,5.1816025641025600,24.45705128205130,170.99166666666700,14.496153846153800,6.576923076923080
Broomfield,27199,19786,454,6622,0,0,58,75,132,72,8,14,2020,69444,8014,Broomfield,"55,889",85.558,33.034,1.466,0.566,87.024,33.6,39.953383,-105.052125,65.87820512820510,40.27628205128210,52.743589743589700,47.24871794871800,5.1816025641025600,24.45705128205130,170.99166666666700,14.496153846153800,6.576923076923080